user,menu,rating
User128,Food663,4
User9652,Food184,4.5
User8573,Food814,4.5
User4016,Food945,1
User7072,Food466,4.5
User6914,Food98,3
User8251,Food1033,2.5
User3779,Food708,3
User7327,Food198,1.5
User3329,Food170,3.5
User1890,Food715,2.5
User4121,Food67,1
User6323,Food28,0
User3288,Food206,3
User20,Food637,1.5
User6276,Food928,4
User8358,Food157,4.5
User9902,Food506,5
User8213,Food758,3
User8781,Food1198,3
User2904,Food491,0.5
User4060,Food382,1.5
User686,Food246,5
User1302,Food1066,3
User1298,Food258,3
User56,Food671,2.5
User9143,Food66,3
User6475,Food1100,1.5
User1751,Food908,0
User6570,Food1165,5
User9249,Food780,1.5
User6778,Food326,3.5
User717,Food500,2
User3684,Food252,0
User8914,Food630,4
User817,Food119,5
User7818,Food826,5
User491,Food1069,2.5
User6135,Food523,5
User1008,Food891,3.5
User7882,Food41,4
User2329,Food907,5
User5355,Food848,2
User541,Food438,1.5
User9625,Food605,2
User1121,Food542,4.5
User1376,Food101,0
User1412,Food598,1
User957,Food1033,0.5
User423,Food436,3
User5008,Food151,3.5
User8339,Food431,5
User4884,Food164,1.5
User7062,Food535,5
User2169,Food207,1.5
User6650,Food412,0.5
User480,Food537,5
User7443,Food855,2.5
User1243,Food159,4
User7380,Food561,0
User7404,Food316,2.5
User4736,Food325,0.5
User6139,Food1107,4.5
User6517,Food221,2
User676,Food686,1
User5966,Food67,3.5
User7158,Food296,3.5
User26,Food459,1.5
User2856,Food453,0
User4309,Food394,2
User6977,Food656,3.5
User8210,Food489,1.5
User1044,Food522,0
User3404,Food407,1
User9199,Food299,0.5
User317,Food219,3
User9857,Food787,3
User3788,Food1058,3
User2113,Food814,4
User7030,Food979,2
User588,Food147,3
User4603,Food32,0
User790,Food966,4.5
User5431,Food465,1
User7098,Food235,3.5
User5665,Food1089,2
User8599,Food728,1
User405,Food859,1.5
User9213,Food1126,1.5
User3969,Food912,0
User5115,Food286,5
User2221,Food209,4
User8537,Food216,2.5
User7970,Food611,1
User6291,Food864,1.5
User9561,Food639,0.5
User120,Food1056,2
User6969,Food485,1.5
User4307,Food381,2.5
User6806,Food807,2.5
User2432,Food983,1.5
User8950,Food602,5
User1269,Food510,0
User6562,Food714,3
User3063,Food546,0
User9958,Food608,0.5
User1616,Food881,4
User9121,Food816,2.5
User737,Food570,3
User7922,Food99,3.5
User9786,Food26,3.5
User2918,Food217,2.5
User8378,Food891,0
User9432,Food979,1.5
User9606,Food11,2
User971,Food963,2.5
User4889,Food537,3
User3851,Food506,2
User8691,Food846,1
User2604,Food949,0
User403,Food821,1
User1934,Food672,2
User1920,Food850,0.5
User8063,Food595,3.5
User9573,Food782,4.5
User7660,Food404,3
User4040,Food113,3.5
User192,Food518,0
User5681,Food597,4
User2946,Food1060,1.5
User648,Food902,1.5
User4878,Food338,1
User1106,Food940,0
User2613,Food956,0.5
User5228,Food108,3.5
User2224,Food1189,1.5
User8557,Food796,2
User708,Food810,1.5
User8619,Food411,2.5
User8364,Food905,2
User7349,Food828,3
User4412,Food545,3
User6714,Food332,2
User5487,Food172,3
User9228,Food427,2.5
User3849,Food150,2
User8069,Food233,0
User4656,Food462,5
User9517,Food796,4
User6708,Food348,1.5
User8587,Food239,4.5
User7708,Food663,0.5
User2052,Food901,3.5
User8729,Food30,2.5
User8191,Food163,0.5
User7064,Food54,0
User6184,Food766,3.5
User9543,Food694,2.5
User5499,Food481,1
User6,Food699,5
User7663,Food1109,5
User2904,Food33,2
User8112,Food1116,4
User9424,Food396,3.5
User6249,Food1147,0.5
User7442,Food640,0
User5111,Food1045,3.5
User7189,Food695,4.5
User3179,Food139,5
User6722,Food1069,0
User8616,Food15,1.5
User1157,Food1060,5
User1160,Food315,3
User4368,Food27,4
User4117,Food609,3.5
User5244,Food391,1.5
User4058,Food1067,3
User3865,Food159,5
User7144,Food721,3.5
User9186,Food355,3.5
User9312,Food349,0
User1674,Food991,1.5
User2917,Food3,2.5
User6370,Food541,3
User1668,Food276,2.5
User6939,Food763,4
User1653,Food732,1
User8804,Food12,2.5
User3612,Food607,3.5
User2826,Food711,3.5
User9217,Food949,4.5
User6004,Food448,1.5
User758,Food857,1.5
User4122,Food635,0
User3004,Food1173,5
User8530,Food1100,1
User5469,Food1199,0.5
User7426,Food890,2
User186,Food765,3.5
User8078,Food690,4
User8601,Food278,3
User2168,Food612,0.5
User9509,Food862,2.5
User7897,Food21,3.5
User9139,Food832,4
User8449,Food267,2.5
User2248,Food567,4.5
User9883,Food211,1.5
User3476,Food905,2
User2200,Food185,0.5
User2533,Food115,0
User8590,Food304,4.5
User2117,Food541,3
User7232,Food781,0.5
User9234,Food1129,1
User3962,Food891,0
User8400,Food31,3
User6803,Food87,0
User5571,Food883,4
User5079,Food388,4
User3774,Food715,0.5
User2456,Food483,5
User249,Food547,4.5
User8495,Food436,1.5
User4186,Food364,4.5
User862,Food283,5
User5313,Food1065,0
User5465,Food592,0
User3533,Food324,0
User7130,Food1124,3
User2769,Food118,5
User737,Food29,2.5
User9272,Food1003,3
User8466,Food539,3.5
User3348,Food852,0
User6956,Food779,5
User7817,Food1098,4
User4984,Food157,2
User5737,Food1149,3.5
User5489,Food421,2.5
User96,Food988,3
User9804,Food397,0.5
User5129,Food102,5
User4363,Food1106,2
User8114,Food977,4
User8495,Food490,0
User9512,Food126,2.5
User192,Food39,3.5
User2060,Food534,4.5
User5194,Food245,0.5
User4424,Food774,0.5
User1906,Food307,4
User8764,Food578,5
User3219,Food198,2
User7607,Food508,2.5
User2480,Food308,5
User629,Food962,0
User5090,Food348,1.5
User7069,Food1145,2
User8654,Food433,3.5
User5269,Food437,0.5
User9533,Food372,2.5
User2506,Food512,0.5
User1109,Food604,0.5
User168,Food158,2.5
User4406,Food397,2
User558,Food177,3.5
User5908,Food445,4.5
User1339,Food68,1.5
User5111,Food662,5
User4146,Food503,2.5
User6628,Food224,3.5
User4133,Food297,3
User3757,Food85,5
User1533,Food34,3.5
User4240,Food911,2
User1769,Food876,3
User6353,Food525,3
User3074,Food329,3
User76,Food388,2.5
User4116,Food65,4.5
User2176,Food348,3
User5546,Food210,2
User5249,Food1088,1
User2290,Food1053,3
User3751,Food831,3
User5185,Food595,2.5
User1233,Food649,0.5
User8515,Food958,0.5
User3863,Food108,0.5
User9943,Food743,5
User4129,Food5,3.5
User5079,Food110,2
User8677,Food1128,4.5
User5664,Food327,5
User5106,Food412,3
User3968,Food1110,2
User3306,Food465,3
User6252,Food279,5
User2304,Food1143,4
User9502,Food1191,1
User9872,Food474,3.5
User3791,Food129,2
User3284,Food538,3
User3359,Food647,0.5
User2814,Food793,1.5
User7791,Food468,4.5
User409,Food742,0
User2265,Food106,0
User4725,Food104,4.5
User8608,Food423,4
User5658,Food958,3
User9918,Food708,2.5
User2926,Food340,0.5
User7585,Food1199,4.5
User9290,Food623,4
User6812,Food1094,0.5
User7650,Food552,5
User606,Food138,2
User2917,Food1165,5
User6415,Food659,1.5
User284,Food994,1.5
User8771,Food1014,2.5
User8154,Food507,3.5
User6112,Food1033,4.5
User2069,Food569,4
User1932,Food1075,5
User7596,Food476,1
User6036,Food551,1
User4156,Food1157,1.5
User1372,Food477,3
User5055,Food583,4.5
User9537,Food938,1
User9252,Food583,1
User3003,Food258,4.5
User3846,Food510,4
User8738,Food696,4.5
User6471,Food106,3.5
User8508,Food834,2.5
User1086,Food500,5
User7238,Food537,5
User5708,Food122,0.5
User7253,Food568,0.5
User1352,Food596,1.5
User2343,Food718,3
User8076,Food730,3.5
User1388,Food628,1
User1344,Food397,2.5
User9849,Food703,1
User5187,Food857,3.5
User8196,Food33,2.5
User4230,Food685,0
User2696,Food1058,4.5
User8145,Food76,1
User7506,Food271,1
User9821,Food1010,2.5
User8940,Food366,0.5
User2475,Food331,4
User7061,Food214,2
User173,Food471,3
User7795,Food1193,2
User1977,Food133,4.5
User3868,Food392,2
User7599,Food877,4.5
User6615,Food783,5
User8804,Food1021,3.5
User6530,Food733,1
User4704,Food67,3
User5291,Food433,0.5
User3949,Food485,1.5
User765,Food276,1.5
User2939,Food457,0.5
User7487,Food346,3
User6388,Food80,3.5
User5248,Food698,0
User2536,Food902,1
User3469,Food1061,5
User4284,Food943,3.5
User6704,Food76,2
User2886,Food847,3.5
User8944,Food220,3.5
User3614,Food366,4
User4452,Food1177,2.5
User9228,Food743,0
User3555,Food98,4
User7640,Food808,2
User6640,Food1179,5
User3164,Food979,4
User49,Food189,0.5
User3822,Food670,3
User7456,Food660,0.5
User9380,Food948,1.5
User8242,Food755,0.5
User679,Food869,5
User986,Food940,5
User2912,Food424,2.5
User2289,Food3,3
User30,Food157,5
User4811,Food1011,2.5
User5858,Food577,0
User8555,Food515,0.5
User8162,Food117,4.5
User6226,Food568,2
User947,Food589,5
User7027,Food1156,3
User2673,Food634,2.5
User5363,Food1025,1.5
User7507,Food788,0
User4295,Food135,1
User7111,Food423,2.5
User3826,Food882,5
User4422,Food789,4
User1274,Food1190,3
User9235,Food113,0.5
User6807,Food277,1.5
User7790,Food942,1.5
User3276,Food506,4.5
User5561,Food4,4.5
User6252,Food1140,3.5
User7203,Food788,5
User9904,Food905,2
User4281,Food1003,4
User8663,Food953,0.5
User9607,Food325,1.5
User2279,Food242,1
User4733,Food581,4
User1542,Food470,1.5
User8507,Food99,2
User6836,Food134,3
User7423,Food473,0
User2281,Food946,0
User2838,Food1007,5
User6537,Food823,1
User508,Food135,2.5
User1587,Food89,4.5
User495,Food534,0.5
User7797,Food343,0
User127,Food1004,0
User1416,Food803,4
User9465,Food609,2.5
User683,Food792,1
User4680,Food530,1.5
User768,Food78,2
User2372,Food499,2
User695,Food120,3
User6198,Food750,0
User8705,Food707,2.5
User5194,Food381,0
User5274,Food52,4.5
User4825,Food197,1.5
User3249,Food630,0
User4290,Food298,0
User1703,Food923,5
User8159,Food520,1.5
User5407,Food422,5
User6140,Food1173,3.5
User2947,Food50,1
User6929,Food352,2.5
User8911,Food911,2.5
User6562,Food847,1
User4267,Food460,2
User4073,Food1092,4
User8345,Food475,1.5
User3020,Food121,4
User6636,Food455,2.5
User781,Food1021,4.5
User1378,Food629,0.5
User8690,Food1075,5
User1860,Food556,1
User8500,Food803,0.5
User3668,Food1012,0.5
User3371,Food405,2.5
User8971,Food469,4
User8422,Food133,2
User8634,Food1007,4
User4659,Food846,2
User9895,Food625,0
User1200,Food296,1.5
User6952,Food888,0
User8773,Food807,1
User526,Food386,3
User7552,Food1140,3.5
User8980,Food828,1
User5479,Food258,0
User833,Food1145,3.5
User985,Food655,1
User4349,Food4,4
User1415,Food557,2
User99,Food407,0
User5752,Food548,3.5
User2428,Food1166,4.5
User2091,Food1175,0.5
User8209,Food1146,5
User4558,Food1195,1
User8801,Food867,2.5
User3976,Food131,3
User7425,Food1035,3
User7414,Food211,1.5
User7238,Food1125,3
User1812,Food557,2.5
User4203,Food724,3.5
User6114,Food591,4.5
User7078,Food50,3
User3076,Food185,0.5
User5923,Food789,2
User9861,Food686,2.5
User260,Food448,5
User3513,Food647,2.5
User3821,Food183,4.5
User6959,Food1044,2.5
User3276,Food99,1
User7700,Food266,3.5
User2367,Food1180,0
User5553,Food582,0
User8118,Food748,1.5
User5255,Food652,1
User9341,Food308,1.5
User2794,Food1100,0.5
User8029,Food183,0
User2337,Food283,2
User5798,Food161,2.5
User9076,Food249,2.5
User4691,Food376,5
User5082,Food657,4
User3708,Food594,0
User9696,Food349,4
User4694,Food393,4.5
User4563,Food245,4
User9834,Food432,3.5
User3042,Food844,4
User591,Food260,5
User1921,Food725,2.5
User9534,Food135,3
User533,Food57,2.5
User4913,Food202,0.5
User5517,Food568,4
User6174,Food287,1.5
User3059,Food1084,0.5
User7476,Food932,5
User974,Food949,3
User5377,Food607,1
User7591,Food1052,2.5
User2569,Food1009,5
User6703,Food993,4.5
User9523,Food642,3.5
User1354,Food1099,0
User2468,Food375,4.5
User9940,Food597,5
User736,Food1132,3
User3571,Food685,4
User7746,Food445,1.5
User6546,Food58,3.5
User5320,Food1050,3
User6038,Food408,1
User6526,Food586,0
User2024,Food888,5
User9097,Food1012,1.5
User4656,Food1075,5
User8045,Food75,2
User7091,Food132,1.5
User7766,Food939,3
User1222,Food939,4.5
User8647,Food378,0
User2628,Food443,1.5
User718,Food674,0
User9698,Food956,5
User5367,Food997,0
User7752,Food1043,4
User8396,Food1119,0.5
User392,Food102,4
User7093,Food929,2.5
User6808,Food48,1
User4881,Food161,2.5
User2322,Food216,1
User8764,Food944,0.5
User810,Food875,0.5
User4341,Food15,4
User5216,Food898,4.5
User4324,Food969,2.5
User8665,Food854,2.5
User1238,Food193,2.5
User6659,Food690,4.5
User9125,Food272,0
User3459,Food123,5
User6835,Food268,3.5
User8256,Food1146,2
User8200,Food113,3.5
User1377,Food790,1
User2878,Food60,4.5
User1439,Food562,5
User2546,Food663,1.5
User2567,Food995,4.5
User1804,Food1087,1.5
User6329,Food952,2.5
User7716,Food371,0.5
User6181,Food361,5
User4054,Food468,1
User7724,Food712,0
User1367,Food945,1.5
User8927,Food602,2.5
User3464,Food510,1.5
User4958,Food789,1.5
User5757,Food758,4.5
User4583,Food806,2
User8535,Food1130,2.5
User216,Food1200,1
User5884,Food965,3
User5700,Food639,1
User5291,Food379,1
User4697,Food441,0.5
User2322,Food222,4
User6077,Food642,1.5
User131,Food828,1.5
User1010,Food182,1.5
User3657,Food1177,5
User9006,Food1066,3
User9266,Food237,2
User9727,Food107,1
User2146,Food757,2.5
User4156,Food1014,4.5
User5067,Food1084,2.5
User9732,Food722,1
User4366,Food1092,4
User3066,Food943,3.5
User7284,Food806,2
User2092,Food252,2.5
User5974,Food379,1.5
User1847,Food675,2
User3787,Food239,2.5
User9585,Food512,2
User4827,Food774,4.5
User6343,Food74,5
User2931,Food436,3.5
User9172,Food588,3.5
User9632,Food667,0
User7382,Food617,5
User6577,Food1084,2
User5767,Food1022,1
User6081,Food1185,4
User9240,Food787,4.5
User3166,Food86,1.5
User9856,Food1086,4.5
User4718,Food110,5
User2641,Food280,1
User7563,Food1161,3
User3794,Food985,2.5
User4910,Food268,3.5
User9712,Food705,3
User6010,Food141,2.5
User7770,Food1162,4
User2958,Food587,0
User9249,Food143,0
User3779,Food567,3.5
User207,Food184,0.5
User7049,Food179,4.5
User454,Food545,3.5
User8248,Food769,1.5
User3577,Food133,2.5
User4428,Food1147,1
User2644,Food735,4.5
User404,Food471,1
User2750,Food318,0
User1112,Food50,4
User8142,Food608,3.5
User6366,Food121,2.5
User5631,Food38,0
User7047,Food764,0.5
User7886,Food612,0
User7506,Food202,0.5
User6983,Food255,4
User7493,Food1096,1.5
User6998,Food409,5
User1041,Food755,1.5
User4348,Food141,4.5
User4248,Food685,0.5
User4385,Food81,4
User7228,Food234,3
User8943,Food604,4
User5390,Food1071,5
User6169,Food452,5
User8373,Food181,1.5
User7564,Food41,3.5
User58,Food706,0
User8361,Food1168,0
User4784,Food275,1
User9167,Food535,0.5
User6174,Food486,4
User7092,Food915,3.5
User5073,Food448,0.5
User2767,Food414,4
User7118,Food563,2
User38,Food1043,5
User5578,Food1189,2.5
User8784,Food924,2.5
User7493,Food472,2
User2271,Food339,5
User4157,Food257,4.5
User3944,Food417,4.5
User3188,Food242,3.5
User311,Food936,3.5
User2522,Food548,2
User9400,Food1139,2.5
User7709,Food500,3
User7523,Food1017,1.5
User4376,Food931,1.5
User2389,Food369,4
User1117,Food157,0
User5493,Food62,2.5
User1378,Food1111,2.5
User6309,Food562,2
User42,Food75,3.5
User398,Food604,4.5
User3973,Food392,2
User4863,Food251,4
User3640,Food107,2
User7129,Food191,3
User5430,Food563,0.5
User1790,Food396,1.5
User1294,Food377,4.5
User3083,Food1182,0.5
User2119,Food1150,0.5
User9886,Food435,3.5
User3783,Food801,0.5
User380,Food281,3
User6535,Food710,2.5
User9442,Food1055,1.5
User4934,Food787,0.5
User1031,Food469,1.5
User6387,Food760,2.5
User9652,Food64,5
User2187,Food1162,4.5
User2542,Food407,1.5
User1680,Food728,3.5
User8825,Food1127,1.5
User3750,Food130,3.5
User4797,Food1199,0.5
User8010,Food978,3.5
User4585,Food1088,2.5
User6726,Food814,1
User9913,Food582,1
User7931,Food766,5
User4955,Food219,4
User4907,Food458,2
User9021,Food812,3.5
User4703,Food532,0
User5488,Food58,2
User4737,Food323,2.5
User5880,Food75,1
User6467,Food42,3
User9901,Food69,1.5
User9111,Food590,0.5
User6360,Food1088,3.5
User8166,Food1159,2.5
User9242,Food901,1
User5882,Food1109,2
User5657,Food305,1
User9438,Food741,3
User5084,Food1057,4
User6511,Food403,0
User7588,Food1112,4
User8480,Food185,2.5
User2063,Food59,2
User5161,Food633,4
User681,Food344,0.5
User3247,Food249,1
User2479,Food911,1
User295,Food786,2.5
User4232,Food680,1
User8846,Food685,4.5
User9371,Food631,5
User5731,Food1190,2
User5927,Food677,0.5
User3233,Food32,4.5
User763,Food589,2.5
User2306,Food697,4.5
User7628,Food780,1.5
User5954,Food1181,4.5
User4947,Food730,1
User1740,Food323,0
User1148,Food672,3.5
User258,Food277,0
User712,Food759,0
User9409,Food366,2
User2831,Food735,2
User7745,Food598,2.5
User2920,Food213,2
User948,Food79,4
User9197,Food409,1
User8792,Food948,4
User2935,Food1009,4
User3582,Food1094,3
User5860,Food149,1.5
User9501,Food336,3.5
User7400,Food988,2.5
User1572,Food690,4
User2980,Food196,2
User4566,Food748,1
User392,Food65,0.5
User1504,Food357,0.5
User9574,Food251,0.5
User9718,Food60,4.5
User5015,Food1157,3.5
User3701,Food693,2
User2060,Food367,2
User2258,Food416,2.5
User5226,Food748,5
User5269,Food83,3
User1750,Food723,0.5
User6726,Food483,0
User2316,Food1192,0.5
User5267,Food534,3
User5793,Food105,2
User68,Food850,2.5
User6596,Food471,5
User1049,Food507,5
User7607,Food867,4
User8199,Food972,2
User1739,Food379,1
User2884,Food924,0
User99,Food1013,1.5
User5683,Food26,2.5
User2230,Food944,1
User1672,Food714,0
User1588,Food558,2.5
User9999,Food1010,5
User8263,Food220,0
User5795,Food120,5
User8717,Food341,2
User8221,Food29,2
User5717,Food701,4
User3164,Food874,0
User2590,Food337,2.5
User4192,Food1177,3.5
User6175,Food867,1
User1645,Food1023,4.5
User6570,Food307,1
User9055,Food1177,1
User4849,Food1099,4.5
User1305,Food922,0.5
User8726,Food476,0
User6795,Food668,2
User2213,Food899,3
User4011,Food180,1
User8666,Food755,5
User9549,Food948,4.5
User6739,Food99,2.5
User3046,Food1041,0
User617,Food776,1.5
User9222,Food241,0
User7290,Food884,1
User5389,Food624,5
User5949,Food288,2
User2449,Food174,4.5
User6996,Food783,4.5
User4305,Food1044,2
User3767,Food926,3
User7034,Food298,1
User6372,Food173,0
User9561,Food58,2
User1088,Food183,4.5
User1561,Food968,0.5
User5643,Food951,4
User9704,Food377,0
User2903,Food1138,1.5
User7393,Food688,3.5
User2593,Food458,3
User9358,Food476,1.5
User7305,Food960,0.5
User4158,Food450,4
User4374,Food897,3.5
User9495,Food1063,1
User1063,Food20,1.5
User7716,Food566,2
User5913,Food1174,0.5
User3183,Food461,3.5
User6464,Food135,3
User4411,Food526,4
User8054,Food778,4
User5875,Food439,2
User5738,Food113,3
User7168,Food964,0
User3249,Food224,0.5
User9932,Food341,1.5
User2715,Food708,3.5
User2349,Food473,0.5
User9435,Food608,5
User1542,Food110,2
User7656,Food968,2.5
User2467,Food824,2
User3522,Food48,5
User9192,Food86,2
User2513,Food448,4.5
User5212,Food473,1
User2221,Food1190,0.5
User1080,Food1082,5
User4686,Food915,2
User4063,Food1165,3.5
User6732,Food302,2
User9283,Food917,1
User1441,Food796,3.5
User1438,Food983,0
User8625,Food112,2
User4446,Food161,2.5
User834,Food246,0.5
User764,Food566,0
User4072,Food702,4
User1325,Food1087,2.5
User6620,Food413,0.5
User1303,Food1177,2.5
User5500,Food1001,2
User1024,Food1116,1
User3943,Food370,0
User7777,Food14,3.5
User9647,Food224,3
User163,Food87,1
User8947,Food1064,2
User6001,Food204,0
User6112,Food192,5
User1791,Food742,3
User739,Food386,0.5
User1746,Food194,4.5
User8795,Food1072,0.5
User3023,Food223,4
User8776,Food1124,4
User9951,Food1189,4.5
User5516,Food429,2
User5471,Food523,2
User1817,Food798,4.5
User7916,Food844,2.5
User7637,Food888,2.5
User9403,Food250,2
User1439,Food819,1
User403,Food257,0.5
User9773,Food768,0
User5770,Food335,1.5
User49,Food59,2.5
User4806,Food542,0.5
User2977,Food269,1.5
User5688,Food1174,1
User6363,Food199,3
User7900,Food436,2
User9339,Food834,1
User4696,Food306,3
User6020,Food129,4
User5149,Food692,1.5
User2024,Food979,0.5
User7758,Food1002,4.5
User6869,Food317,1.5
User1276,Food523,0.5
User8380,Food837,4
User1997,Food992,5
User8502,Food146,3
User9870,Food868,1.5
User9794,Food162,3
User3416,Food115,4
User4860,Food895,3
User3964,Food587,2.5
User6298,Food209,0.5
User7133,Food404,3
User5754,Food509,4
User8181,Food162,2
User4632,Food435,3.5
User2854,Food1133,3.5
User5431,Food1035,1.5
User9921,Food619,0.5
User5053,Food699,1
User5783,Food784,2
User5453,Food984,0
User5652,Food143,2
User6417,Food721,2
User7312,Food682,0.5
User234,Food728,1
User1431,Food219,1
User4346,Food988,4
User9372,Food385,2.5
User5659,Food1004,0
User9689,Food950,2.5
User3007,Food142,2.5
User3685,Food644,2
User3528,Food347,4.5
User2791,Food29,4.5
User8696,Food1144,3
User6320,Food672,0
User3902,Food1123,4
User2760,Food1055,1.5
User4619,Food1198,1.5
User5461,Food256,1
User8569,Food328,3
User8330,Food72,3.5
User8981,Food1061,3.5
User3789,Food1144,1
User5402,Food794,3.5
User6016,Food1085,1.5
User7201,Food965,1
User8627,Food469,0
User7022,Food152,3.5
User2423,Food817,4.5
User7545,Food895,0.5
User2632,Food528,3
User4212,Food805,5
User9677,Food694,0.5
User8361,Food691,4
User7329,Food1053,4.5
User2293,Food65,1
User5227,Food278,0
User8220,Food72,5
User687,Food542,3
User7345,Food1066,2.5
User1211,Food339,0
User8795,Food554,0
User7087,Food972,2.5
User7757,Food66,3.5
User5382,Food314,2
User556,Food508,3.5
User4924,Food504,0.5
User2565,Food1042,5
User8886,Food921,0.5
User6912,Food117,0.5
User2684,Food420,1
User8262,Food450,0
User7589,Food1112,5
User9515,Food677,4.5
User5846,Food128,3.5
User9760,Food644,4
User1056,Food860,4.5
User4205,Food959,2.5
User2653,Food47,2.5
User1989,Food922,5
User5784,Food493,3
User6117,Food818,3
User5729,Food462,0.5
User4026,Food601,4.5
User2069,Food307,1
User6830,Food1028,4
User195,Food1199,3.5
User3559,Food236,5
User5745,Food548,2
User7525,Food466,4
User3091,Food702,2.5
User9620,Food1052,0
User3273,Food739,0
User9509,Food854,0.5
User8011,Food76,2
User4226,Food474,1
User938,Food169,5
User3162,Food1091,4.5
User807,Food1074,3
User9024,Food756,1
User5305,Food290,3.5
User6223,Food291,0
User7444,Food607,2.5
User9948,Food160,3.5
User6062,Food772,4
User1798,Food73,4
User347,Food1199,3
User4718,Food72,0
User772,Food1001,1.5
User3223,Food126,3.5
User2319,Food1104,4
User2663,Food660,3.5
User3894,Food41,1
User1402,Food918,2
User8596,Food1016,4
User9336,Food349,1
User1378,Food479,1
User1979,Food968,0
User1227,Food606,5
User6098,Food1162,4.5
User5771,Food43,4
User9260,Food1136,0.5
User3317,Food450,4
User254,Food411,3.5
User8550,Food782,2.5
User724,Food1180,5
User9057,Food592,3
User2241,Food80,5
User7955,Food534,2
User4212,Food759,5
User6824,Food67,2
User4136,Food186,3
User3540,Food521,2
User7320,Food748,5
User6131,Food869,0
User9706,Food319,0
User2200,Food602,2.5
User1299,Food156,1.5
User9531,Food1189,3.5
User2335,Food294,4.5
User8331,Food1197,1.5
User8380,Food39,0
User1512,Food643,2.5
User2784,Food521,0.5
User3188,Food922,4.5
User3585,Food792,4
User7950,Food948,1.5
User4055,Food1018,4
User4762,Food980,3.5
User5968,Food1079,0
User3960,Food986,3
User8366,Food467,3.5
User840,Food161,1.5
User1738,Food40,1
User8243,Food876,0.5
User6741,Food75,2
User2414,Food453,4.5
User5326,Food1006,3.5
User7028,Food180,0.5
User4707,Food754,2
User543,Food239,0
User4268,Food138,4
User3427,Food1098,5
User7433,Food248,0.5
User2160,Food103,1
User318,Food1091,5
User3552,Food406,3.5
User9109,Food190,1
User9016,Food853,0
User7624,Food206,3
User30,Food337,0.5
User5171,Food401,0.5
User643,Food873,1.5
User719,Food31,4.5
User5006,Food415,4
User1497,Food915,5
User4329,Food698,3.5
User7887,Food635,5
User236,Food400,0.5
User4597,Food441,2
User4994,Food993,0
User6223,Food927,3
User7138,Food118,2.5
User1524,Food848,3.5
User5329,Food764,0.5
User8458,Food55,4.5
User892,Food1158,1.5
User4247,Food1045,5
User6360,Food894,3.5
User5299,Food832,0.5
User1981,Food742,0.5
User6338,Food14,1
User1900,Food708,0
User5754,Food112,0
User3515,Food914,0
User7337,Food971,4.5
User7272,Food116,5
User4055,Food870,0
User7092,Food506,4
User6476,Food931,0.5
User1561,Food1184,0
User1591,Food560,0.5
User6947,Food618,0.5
User3011,Food888,3.5
User5366,Food414,1.5
User551,Food330,4
User7219,Food218,0.5
User9442,Food530,2.5
User587,Food8,3.5
User7141,Food660,0.5
User6124,Food576,1
User4587,Food659,3.5
User6405,Food391,4
User9343,Food619,3
User7922,Food286,1.5
User22,Food1118,1
User4363,Food467,1.5
User3956,Food260,0
User7799,Food1163,4
User6831,Food59,5
User2467,Food423,3.5
User7886,Food496,3
User682,Food1,2.5
User9524,Food115,5
User1524,Food433,0
User7191,Food209,2.5
User5724,Food614,1
User9520,Food1051,1
User9346,Food958,0.5
User5733,Food1068,3
User5909,Food300,0
User2146,Food152,2.5
User2661,Food252,3
User6472,Food676,0.5
User4298,Food167,5
User2583,Food172,2.5
User944,Food437,1.5
User7591,Food94,0.5
User450,Food604,0.5
User6018,Food1086,1.5
User1822,Food1111,3.5
User8708,Food355,1
User6175,Food479,0.5
User238,Food606,4
User3977,Food949,4.5
User4087,Food730,4
User1710,Food69,0
User9223,Food618,0
User814,Food583,3.5
User4630,Food1012,3
User7870,Food635,3.5
User4346,Food663,0.5
User8630,Food435,0
User4088,Food701,3.5
User5648,Food274,2
User5253,Food1034,0
User8551,Food830,3
User5466,Food302,2
User7865,Food542,0.5
User9657,Food1067,0
User73,Food255,1.5
User9893,Food727,0.5
User5231,Food257,4.5
User6730,Food710,3
User5518,Food436,4
User5168,Food1015,0.5
User9329,Food1116,3.5
User2136,Food452,0.5
User5398,Food290,1.5
User531,Food178,1
User6541,Food735,1
User7547,Food630,3
User6801,Food851,2.5
User2722,Food682,1
User5084,Food1126,4.5
User8840,Food414,4.5
User518,Food605,4.5
User9381,Food323,4
User968,Food1064,3.5
User5979,Food224,0
User2863,Food176,3
User496,Food330,3
User7819,Food395,4
User8515,Food912,5
User6541,Food732,3.5
User8090,Food225,4
User8897,Food56,3
User4457,Food809,0
User753,Food127,3
User1420,Food443,1
User931,Food1006,4
User304,Food60,3
User1544,Food696,4
User7436,Food1083,5
User346,Food625,4.5
User6961,Food53,0.5
User963,Food796,3.5
User3248,Food1171,2
User4458,Food1188,4
User7550,Food239,0.5
User4941,Food515,3
User867,Food539,1
User4736,Food797,1
User2723,Food595,1
User2602,Food1032,2.5
User3112,Food942,0.5
User3249,Food795,3.5
User8600,Food454,0
User9590,Food751,2
User3118,Food813,1.5
User2157,Food256,0
User4783,Food354,3
User5544,Food272,1.5
User5440,Food684,4.5
User1472,Food1009,3
User5163,Food756,2.5
User6650,Food281,1
User8437,Food760,1.5
User5579,Food1016,4.5
User3649,Food1164,2
User4542,Food101,4
User6253,Food815,0.5
User7325,Food1185,3.5
User1128,Food684,4.5
User5860,Food219,5
User8894,Food653,5
